-0.4540121,0.05985093,0.6146196
-0.326905,-0.1753835,0.5475641
-0.4402146,0.09142128,0.6292546
-0.4790634,0.09500099,0.5424577
-0.647759,-0.08890245,0.6025866
-0.4945611,9.156391E-05,0.5466799
-27.5941,1.688336,16.14846
0.009033829,0.0144033,0.2224836
-0.05604194,-0.2066469,0.2772284
0.0640666,-0.1374174,0.2214457
0.007568374,0.00216066,0.2220665
0.02813202,0.01204269,0.2159617
-0.4545613,0.06029208,0.6146222
-0.3243281,-0.1734445,0.5435073
0.05988611,-0.1465529,0.2179633
-0.4790468,0.09540075,0.5419649
-0.4939577,0.0005076602,0.5456511
0.007502154,0.002118637,0.2221608
-0.4557188,0.06027838,0.6156011
0.06360864,-0.06284581,0.2344521
-0.4715759,0.09404551,0.5356946
-0.4945717,0.0003869263,0.5460104
0.00768055,0.002205557,0.2216692
0.06730357,-0.1262526,0.2226661
0.0640161,-0.1371252,0.2142959
-0.4612301,0.06108602,0.6208864
0.06107138,-0.1448963,0.2154232
-0.4667477,0.09345129,0.5316821
-0.4864064,0.0004496006,0.5393258
0.008009806,0.0021783,0.2212111
-0.4640399,0.06089819,0.6236672
0.06192674,-0.143914,0.2138268
-0.4140307,0.09077556,0.6082199
0.06369521,-0.06254011,0.2336495
-0.4778767,0.001748718,0.5326276
0.06864546,-0.1101559,0.2193561
0.05735384,-0.1489351,0.2061516
0.03591253,-0.1999766,0.1942015
0.06092758,-0.1978275,0.2766204
0.0584951,-0.1470429,0.2032572
0.0648388,-0.100417,0.2274133
-0.4755273,0.001881367,0.5305402
0.05131605,-0.2003082,0.2012833
0.03338574,-0.1971619,0.1955411
-0.4065318,-0.4158292,0.5369294
-0.4748883,0.08643605,0.5269193
-0.4654548,-0.00480571,0.5181661
-0.3960136,-0.1449282,0.4254649
-0.4235733,-0.1066022,0.4262527
-0.4108112,-0.1714159,0.4225662
-0.4878422,0.07473017,0.5233223
0.02904852,0.004385697,0.2068819
-0.4753858,0.001922399,0.5303843
-0.4761679,0.08668499,0.5276766
-0.4675772,-0.004701631,0.5194785
-0.3958146,-0.1448088,0.4251272
-0.4698814,0.07326904,0.5206196
-0.3890949,-0.1816241,0.4022655
-0.3690049,-0.2121632,0.3867658
-0.424797,-0.1066952,0.4267849
-0.4095725,-0.1710215,0.4215935
0.03432097,0.01712642,0.2081617
-0.4886741,0.07489316,0.5237435
0.05890334,-0.146647,0.2026335
0.07063154,-0.1082296,0.2154157
0.03406253,-0.1963738,0.1947005
0.03750646,-0.1972996,0.1917879
-0.468194,0.08536842,0.5217293
-0.3893481,-0.143423,0.4207183
-0.3835899,-0.180417,0.3981154
-0.3585634,-0.2076982,0.3795167
-0.4240906,-0.1065649,0.4259972
-0.4061086,-0.170124,0.419113
-0.4851788,0.07438494,0.5210037
0.02221903,0.001832392,0.2038967
0.05899599,-0.1462053,0.2020774
0.05231875,-0.1985637,0.199562
0.03409721,-0.1959334,0.1942492
0.03726447,-0.1966496,0.1914646
-0.3844288,-0.1803041,0.3980719
-0.3604395,-0.2079729,0.3800392
-0.3972384,-0.1676222,0.4133236
0.06006682,-0.1982625,0.2772552
0.05222523,-0.1980755,0.1992399
0.033355,-0.1966011,0.1948996
0.03703342,-0.1966814,0.1912666
-0.38523,-0.1434419,0.4176362
-0.3893846,-0.1814722,0.4005876
-0.364844,-0.2092619,0.3822188
-0.4290884,-0.1071879,0.4288705
-0.3989045,-0.1670925,0.4143802
0.05193472,-0.1975761,0.1982947
0.03323148,-0.1959623,0.1938664
-0.3875055,-0.1436135,0.4178996
-0.365269,-0.2090196,0.3819005
-0.4282604,-0.1068289,0.4273824
-0.3988688,-0.1667772,0.4133331
0.05191004,-0.1973352,0.1975671
-0.3857916,-0.1432229,0.4160943
-0.3946052,-0.1834635,0.4021901
-0.3831911,-0.1423288,0.4142392
-0.3944243,-0.1830479,0.4016364
0.05229595,-0.1961372,0.1963948
-15.37816,0.6572532,4.934658
-14.30242,0.6119199,4.600676
-12.70282,0.5421445,4.106028
0.07216656,-0.09939328,0.2211546
0.07232322,-0.09933502,0.2211686
0.07226753,-0.09942374,0.2212098
0.07219471,-0.09949166,0.2211747
0.0722224,-0.09962109,0.2212821
-0.7038574,-0.5055372,-0.1119667
-0.7476448,-0.5351456,-0.1644346
-0.7157639,-0.5534394,-0.1860363
0.07221359,-0.09958045,0.2212914
0.07203758,-0.1055635,0.2219311
0.07108714,-0.1040592,0.2191613
